NAME,DATA,DEVICE,PUBLISHED AT
temperatureF,74.974998,sanaz,"April 29, 2021 at 10:43AM"
temperatureF,73.608803,sanaz,"April 29, 2021 at 10:44AM"
temperatureF,73.787003,sanaz,"April 29, 2021 at 10:45AM"
temperatureF,74.024597,sanaz,"April 29, 2021 at 10:46AM"
temperatureF,73.252403,sanaz,"April 29, 2021 at 10:47AM"
temperatureF,74.024597,sanaz,"April 29, 2021 at 10:48AM"
temperatureF,73.846405,sanaz,"April 29, 2021 at 10:49AM"
temperatureF,73.668198,sanaz,"April 29, 2021 at 10:50AM"
temperatureF,74.321602,sanaz,"April 29, 2021 at 10:51AM"
temperatureF,74.618599,sanaz,"April 29, 2021 at 10:52AM"
temperatureF,73.5494,sanaz,"April 29, 2021 at 10:53AM"
temperatureF,74.618599,sanaz,"April 29, 2021 at 10:54AM"
temperatureF,75.093803,sanaz,"April 29, 2021 at 10:55AM"
temperatureF,74.143402,sanaz,"April 29, 2021 at 10:56AM"
temperatureF,74.678001,sanaz,"April 29, 2021 at 10:57AM"
temperatureF,73.133598,sanaz,"April 29, 2021 at 10:58AM"
temperatureF,74.856194,sanaz,"April 29, 2021 at 10:59AM"
temperatureF,73.965195,sanaz,"April 29, 2021 at 11:00AM"
temperatureF,73.9058,sanaz,"April 29, 2021 at 11:01AM"
temperatureF,74.202805,sanaz,"April 29, 2021 at 11:02AM"
temperatureF,74.321602,sanaz,"April 29, 2021 at 11:03AM"
temperatureF,74.321602,sanaz,"April 29, 2021 at 11:04AM"
temperatureF,74.262199,sanaz,"April 29, 2021 at 11:05AM"
temperatureF,74.678001,sanaz,"April 29, 2021 at 11:06AM"
temperatureF,74.262199,sanaz,"April 29, 2021 at 11:07AM"
temperatureF,74.737396,sanaz,"April 29, 2021 at 11:08AM"
temperatureF,75.331398,sanaz,"April 29, 2021 at 11:09AM"
temperatureF,75.093803,sanaz,"April 29, 2021 at 11:10AM"
temperatureF,74.559196,sanaz,"April 29, 2021 at 11:11AM"
temperatureF,74.380997,sanaz,"April 29, 2021 at 11:12AM"
temperatureF,74.321602,sanaz,"April 29, 2021 at 11:13AM"
temperatureF,74.737396,sanaz,"April 29, 2021 at 11:14AM"
temperatureF,74.915596,sanaz,"April 29, 2021 at 11:15AM"
temperatureF,74.678001,sanaz,"April 29, 2021 at 11:16AM"
temperatureF,74.856194,sanaz,"April 29, 2021 at 11:17AM"
temperatureF,74.143402,sanaz,"April 29, 2021 at 11:18AM"
temperatureF,74.856194,sanaz,"April 29, 2021 at 11:19AM"
temperatureF,74.856194,sanaz,"April 29, 2021 at 11:20AM"
temperatureF,74.440399,sanaz,"April 29, 2021 at 11:21AM"
temperatureF,74.796799,sanaz,"April 29, 2021 at 11:22AM"
temperatureF,74.796799,sanaz,"April 29, 2021 at 11:23AM"
temperatureF,74.559196,sanaz,"April 29, 2021 at 11:24AM"
temperatureF,74.440399,sanaz,"April 29, 2021 at 11:25AM"
temperatureF,75.3908,sanaz,"April 29, 2021 at 11:26AM"
temperatureF,75.153198,sanaz,"April 29, 2021 at 11:27AM"
temperatureF,75.331398,sanaz,"April 29, 2021 at 11:28AM"
temperatureF,74.737396,sanaz,"April 29, 2021 at 11:29AM"
temperatureF,74.678001,sanaz,"April 29, 2021 at 11:30AM"
temperatureF,75.272003,sanaz,"April 29, 2021 at 11:31AM"
temperatureF,74.737396,sanaz,"April 29, 2021 at 11:32AM"
temperatureF,74.856194,sanaz,"April 29, 2021 at 11:33AM"
temperatureF,74.618599,sanaz,"April 29, 2021 at 11:34AM"
temperatureF,75.7472,sanaz,"April 29, 2021 at 11:35AM"
temperatureF,74.499802,sanaz,"April 29, 2021 at 11:36AM"
temperatureF,74.321602,sanaz,"April 29, 2021 at 11:37AM"
temperatureF,74.262199,sanaz,"April 29, 2021 at 11:38AM"
temperatureF,75.212601,sanaz,"April 29, 2021 at 11:39AM"
temperatureF,74.974998,sanaz,"April 29, 2021 at 11:40AM"
temperatureF,74.737396,sanaz,"April 29, 2021 at 11:41AM"
temperatureF,73.846405,sanaz,"April 29, 2021 at 11:42AM"
temperatureF,74.678001,sanaz,"April 29, 2021 at 11:43AM"
temperatureF,75.450203,sanaz,"April 29, 2021 at 11:44AM"
temperatureF,74.678001,sanaz,"April 29, 2021 at 11:45AM"
temperatureF,74.974998,sanaz,"April 29, 2021 at 11:46AM"
temperatureF,74.796799,sanaz,"April 29, 2021 at 11:47AM"
temperatureF,74.440399,sanaz,"April 29, 2021 at 11:48AM"
temperatureF,73.608803,sanaz,"April 29, 2021 at 11:49AM"
temperatureF,74.856194,sanaz,"April 29, 2021 at 11:50AM"
temperatureF,74.796799,sanaz,"April 29, 2021 at 11:51AM"
temperatureF,74.024597,sanaz,"April 29, 2021 at 11:52AM"
temperatureF,73.965195,sanaz,"April 29, 2021 at 11:53AM"
temperatureF,74.915596,sanaz,"April 29, 2021 at 11:54AM"
temperatureF,74.440399,sanaz,"April 29, 2021 at 11:55AM"
temperatureF,74.618599,sanaz,"April 29, 2021 at 11:56AM"
temperatureF,75.450203,sanaz,"April 29, 2021 at 11:57AM"
temperatureF,74.737396,sanaz,"April 29, 2021 at 11:58AM"
temperatureF,74.499802,sanaz,"April 29, 2021 at 11:59AM"
temperatureF,74.024597,sanaz,"April 29, 2021 at 12:00PM"
temperatureF,73.787003,sanaz,"April 29, 2021 at 12:01PM"
temperatureF,74.856194,sanaz,"April 29, 2021 at 12:02PM"
temperatureF,74.678001,sanaz,"April 29, 2021 at 12:03PM"
temperatureF,74.143402,sanaz,"April 29, 2021 at 12:04PM"
temperatureF,74.856194,sanaz,"April 29, 2021 at 12:05PM"
temperatureF,74.796799,sanaz,"April 29, 2021 at 12:06PM"
temperatureF,74.796799,sanaz,"April 29, 2021 at 12:07PM"
temperatureF,74.974998,sanaz,"April 29, 2021 at 12:08PM"
temperatureF,74.915596,sanaz,"April 29, 2021 at 12:09PM"
temperatureF,74.380997,sanaz,"April 29, 2021 at 12:10PM"
temperatureF,74.559196,sanaz,"April 29, 2021 at 12:11PM"
temperatureF,74.084,sanaz,"April 29, 2021 at 12:12PM"
temperatureF,74.796799,sanaz,"April 29, 2021 at 12:13PM"
temperatureF,74.678001,sanaz,"April 29, 2021 at 12:14PM"
temperatureF,73.965195,sanaz,"April 29, 2021 at 12:15PM"
temperatureF,74.440399,sanaz,"April 29, 2021 at 12:16PM"
temperatureF,74.084,sanaz,"April 29, 2021 at 12:17PM"
temperatureF,74.321602,sanaz,"April 29, 2021 at 12:18PM"
temperatureF,74.559196,sanaz,"April 29, 2021 at 12:19PM"
temperatureF,74.143402,sanaz,"April 29, 2021 at 12:20PM"
temperatureF,74.084,sanaz,"April 29, 2021 at 12:21PM"
temperatureF,74.262199,sanaz,"April 29, 2021 at 12:22PM"
temperatureF,75.7472,sanaz,"April 29, 2021 at 12:23PM"
temperatureF,74.974998,sanaz,"April 29, 2021 at 12:24PM"
temperatureF,74.262199,sanaz,"April 29, 2021 at 12:25PM"
temperatureF,74.737396,sanaz,"April 29, 2021 at 12:26PM"
temperatureF,74.559196,sanaz,"April 29, 2021 at 12:27PM"
temperatureF,74.262199,sanaz,"April 29, 2021 at 12:28PM"
temperatureF,74.262199,sanaz,"April 29, 2021 at 12:29PM"
temperatureF,73.9058,sanaz,"April 29, 2021 at 12:30PM"
temperatureF,74.618599,sanaz,"April 29, 2021 at 12:31PM"
temperatureF,74.499802,sanaz,"April 29, 2021 at 12:32PM"
temperatureF,74.321602,sanaz,"April 29, 2021 at 12:33PM"
temperatureF,74.737396,sanaz,"April 29, 2021 at 12:34PM"
temperatureF,73.5494,sanaz,"April 29, 2021 at 12:35PM"
temperatureF,73.9058,sanaz,"April 29, 2021 at 12:36PM"
temperatureF,74.321602,sanaz,"April 29, 2021 at 12:37PM"
temperatureF,73.074196,sanaz,"April 29, 2021 at 12:38PM"
temperatureF,73.311798,sanaz,"April 29, 2021 at 12:39PM"
temperatureF,73.9058,sanaz,"April 29, 2021 at 12:40PM"
temperatureF,74.143402,sanaz,"April 29, 2021 at 12:41PM"
temperatureF,73.668198,sanaz,"April 29, 2021 at 12:42PM"
temperatureF,73.965195,sanaz,"April 29, 2021 at 12:43PM"
temperatureF,74.321602,sanaz,"April 29, 2021 at 12:44PM"
temperatureF,74.262199,sanaz,"April 29, 2021 at 12:45PM"
temperatureF,73.5494,sanaz,"April 29, 2021 at 12:46PM"
temperatureF,73.787003,sanaz,"April 29, 2021 at 12:47PM"
temperatureF,73.965195,sanaz,"April 29, 2021 at 12:48PM"
temperatureF,74.737396,sanaz,"April 29, 2021 at 12:49PM"
temperatureF,74.202805,sanaz,"April 29, 2021 at 12:50PM"
temperatureF,73.489998,sanaz,"April 29, 2021 at 12:51PM"
temperatureF,74.084,sanaz,"April 29, 2021 at 12:52PM"
temperatureF,74.499802,sanaz,"April 29, 2021 at 12:53PM"
temperatureF,73.846405,sanaz,"April 29, 2021 at 12:54PM"
temperatureF,73.7276,sanaz,"April 29, 2021 at 12:55PM"
temperatureF,74.499802,sanaz,"April 29, 2021 at 12:56PM"
temperatureF,74.856194,sanaz,"April 29, 2021 at 12:57PM"
temperatureF,74.262199,sanaz,"April 29, 2021 at 12:58PM"
temperatureF,74.262199,sanaz,"April 29, 2021 at 12:59PM"
temperatureF,74.974998,sanaz,"April 29, 2021 at 01:00PM"
temperatureF,74.262199,sanaz,"April 29, 2021 at 01:01PM"
temperatureF,74.440399,sanaz,"April 29, 2021 at 01:02PM"
temperatureF,73.787003,sanaz,"April 29, 2021 at 01:03PM"
temperatureF,75.866005,sanaz,"April 29, 2021 at 01:04PM"
temperatureF,75.331398,sanaz,"April 29, 2021 at 01:05PM"
temperatureF,74.321602,sanaz,"April 29, 2021 at 01:06PM"
temperatureF,75.212601,sanaz,"April 29, 2021 at 01:07PM"
temperatureF,75.093803,sanaz,"April 29, 2021 at 01:08PM"
temperatureF,75.212601,sanaz,"April 29, 2021 at 01:09PM"
temperatureF,74.856194,sanaz,"April 29, 2021 at 01:10PM"
temperatureF,74.737396,sanaz,"April 29, 2021 at 01:11PM"
temperatureF,75.687805,sanaz,"April 29, 2021 at 01:12PM"
temperatureF,74.380997,sanaz,"April 29, 2021 at 01:13PM"
temperatureF,75.628403,sanaz,"April 29, 2021 at 01:14PM"
temperatureF,74.856194,sanaz,"April 29, 2021 at 01:15PM"
temperatureF,75.093803,sanaz,"April 29, 2021 at 01:16PM"
temperatureF,74.202805,sanaz,"April 29, 2021 at 01:17PM"
temperatureF,75.093803,sanaz,"April 29, 2021 at 01:18PM"
temperatureF,75.3908,sanaz,"April 29, 2021 at 01:19PM"
temperatureF,74.202805,sanaz,"April 29, 2021 at 01:20PM"
temperatureF,75.153198,sanaz,"April 29, 2021 at 01:21PM"
temperatureF,74.559196,sanaz,"April 29, 2021 at 01:22PM"
temperatureF,74.559196,sanaz,"April 29, 2021 at 01:23PM"
temperatureF,74.499802,sanaz,"April 29, 2021 at 01:24PM"
temperatureF,74.084,sanaz,"April 29, 2021 at 01:25PM"
temperatureF,74.974998,sanaz,"April 29, 2021 at 01:26PM"
temperatureF,73.608803,sanaz,"April 29, 2021 at 01:27PM"
temperatureF,74.559196,sanaz,"April 29, 2021 at 01:28PM"
temperatureF,74.262199,sanaz,"April 29, 2021 at 01:29PM"
temperatureF,74.084,sanaz,"April 29, 2021 at 01:30PM"
temperatureF,74.974998,sanaz,"April 29, 2021 at 01:31PM"
temperatureF,74.559196,sanaz,"April 29, 2021 at 01:32PM"
temperatureF,73.965195,sanaz,"April 29, 2021 at 01:33PM"
temperatureF,74.084,sanaz,"April 29, 2021 at 01:34PM"
temperatureF,74.202805,sanaz,"April 29, 2021 at 01:35PM"
temperatureF,73.846405,sanaz,"April 29, 2021 at 01:36PM"
temperatureF,72.836601,sanaz,"April 29, 2021 at 01:37PM"
temperatureF,74.974998,sanaz,"April 29, 2021 at 01:38PM"
temperatureF,74.618599,sanaz,"April 29, 2021 at 01:39PM"
temperatureF,74.974998,sanaz,"April 29, 2021 at 01:40PM"
temperatureF,74.974998,sanaz,"April 29, 2021 at 01:41PM"
temperatureF,74.262199,sanaz,"April 29, 2021 at 01:42PM"
temperatureF,74.737396,sanaz,"April 29, 2021 at 01:43PM"
temperatureF,74.974998,sanaz,"April 29, 2021 at 01:44PM"
temperatureF,74.380997,sanaz,"April 29, 2021 at 01:45PM"
temperatureF,74.380997,sanaz,"April 29, 2021 at 01:46PM"
temperatureF,75.034401,sanaz,"April 29, 2021 at 01:47PM"
temperatureF,75.450203,sanaz,"April 29, 2021 at 01:48PM"
temperatureF,74.321602,sanaz,"April 29, 2021 at 01:49PM"
temperatureF,74.440399,sanaz,"April 29, 2021 at 01:50PM"
temperatureF,74.143402,sanaz,"April 29, 2021 at 01:51PM"
temperatureF,74.796799,sanaz,"April 29, 2021 at 01:52PM"
temperatureF,74.915596,sanaz,"April 29, 2021 at 01:53PM"
temperatureF,73.608803,sanaz,"April 29, 2021 at 01:54PM"
temperatureF,74.737396,sanaz,"April 29, 2021 at 01:55PM"
temperatureF,73.965195,sanaz,"April 29, 2021 at 01:56PM"
temperatureF,74.618599,sanaz,"April 29, 2021 at 01:57PM"
temperatureF,74.796799,sanaz,"April 29, 2021 at 01:58PM"
temperatureF,74.974998,sanaz,"April 29, 2021 at 01:59PM"
temperatureF,75.7472,sanaz,"April 29, 2021 at 02:00PM"
temperatureF,75.7472,sanaz,"April 29, 2021 at 02:01PM"
temperatureF,74.618599,sanaz,"April 29, 2021 at 02:02PM"
temperatureF,74.737396,sanaz,"April 29, 2021 at 02:03PM"
temperatureF,74.796799,sanaz,"April 29, 2021 at 02:04PM"
temperatureF,75.212601,sanaz,"April 29, 2021 at 02:05PM"
temperatureF,75.687805,sanaz,"April 29, 2021 at 02:06PM"
temperatureF,74.559196,sanaz,"April 29, 2021 at 02:07PM"
temperatureF,75.034401,sanaz,"April 29, 2021 at 02:08PM"
temperatureF,74.559196,sanaz,"April 29, 2021 at 02:09PM"
temperatureF,74.678001,sanaz,"April 29, 2021 at 02:10PM"
temperatureF,74.915596,sanaz,"April 29, 2021 at 02:11PM"
temperatureF,74.618599,sanaz,"April 29, 2021 at 02:12PM"
temperatureF,74.915596,sanaz,"April 29, 2021 at 02:13PM"
temperatureF,74.974998,sanaz,"April 29, 2021 at 02:14PM"
temperatureF,74.499802,sanaz,"April 29, 2021 at 02:15PM"
temperatureF,75.034401,sanaz,"April 29, 2021 at 02:16PM"
temperatureF,75.212601,sanaz,"April 29, 2021 at 02:17PM"
temperatureF,75.984802,sanaz,"April 29, 2021 at 02:18PM"
temperatureF,74.856194,sanaz,"April 29, 2021 at 02:19PM"
temperatureF,75.806602,sanaz,"April 29, 2021 at 02:20PM"
temperatureF,76.163002,sanaz,"April 29, 2021 at 02:21PM"
temperatureF,75.212601,sanaz,"April 29, 2021 at 02:22PM"
temperatureF,75.7472,sanaz,"April 29, 2021 at 02:23PM"
temperatureF,75.509598,sanaz,"April 29, 2021 at 02:24PM"
temperatureF,75.569,sanaz,"April 29, 2021 at 02:25PM"
temperatureF,75.984802,sanaz,"April 29, 2021 at 02:26PM"
temperatureF,75.509598,sanaz,"April 29, 2021 at 02:27PM"
temperatureF,75.687805,sanaz,"April 29, 2021 at 02:28PM"
temperatureF,75.687805,sanaz,"April 29, 2021 at 02:29PM"
temperatureF,76.163002,sanaz,"April 29, 2021 at 02:30PM"
temperatureF,76.638199,sanaz,"April 29, 2021 at 02:31PM"
temperatureF,76.1036,sanaz,"April 29, 2021 at 02:32PM"
temperatureF,75.984802,sanaz,"April 29, 2021 at 02:33PM"
temperatureF,75.806602,sanaz,"April 29, 2021 at 02:34PM"
temperatureF,75.984802,sanaz,"April 29, 2021 at 02:35PM"
temperatureF,76.1036,sanaz,"April 29, 2021 at 02:36PM"
temperatureF,75.984802,sanaz,"April 29, 2021 at 02:37PM"
temperatureF,74.678001,sanaz,"April 29, 2021 at 02:38PM"
temperatureF,76.222404,sanaz,"April 29, 2021 at 02:39PM"
temperatureF,77.232201,sanaz,"April 29, 2021 at 02:40PM"
temperatureF,75.7472,sanaz,"April 29, 2021 at 02:41PM"
temperatureF,76.400597,sanaz,"April 29, 2021 at 02:42PM"
temperatureF,76.994598,sanaz,"April 29, 2021 at 02:43PM"
temperatureF,76.341202,sanaz,"April 29, 2021 at 02:44PM"
temperatureF,75.9254,sanaz,"April 29, 2021 at 02:45PM"
temperatureF,76.459999,sanaz,"April 29, 2021 at 02:46PM"
temperatureF,76.816399,sanaz,"April 29, 2021 at 02:47PM"
temperatureF,76.163002,sanaz,"April 29, 2021 at 02:48PM"
temperatureF,76.341202,sanaz,"April 29, 2021 at 02:58PM"
temperatureF,76.1036,sanaz,"April 29, 2021 at 02:59PM"
temperatureF,77.172798,sanaz,"April 29, 2021 at 03:00PM"
temperatureF,75.866005,sanaz,"April 29, 2021 at 03:01PM"
temperatureF,75.569,sanaz,"April 29, 2021 at 03:02PM"
temperatureF,76.519402,sanaz,"April 29, 2021 at 03:03PM"
temperatureF,76.341202,sanaz,"April 29, 2021 at 03:04PM"
temperatureF,76.044197,sanaz,"April 29, 2021 at 03:05PM"
temperatureF,74.974998,sanaz,"April 29, 2021 at 03:06PM"
temperatureF,75.687805,sanaz,"April 29, 2021 at 03:07PM"
temperatureF,76.400597,sanaz,"April 29, 2021 at 03:08PM"
temperatureF,75.866005,sanaz,"April 29, 2021 at 03:09PM"
temperatureF,76.578804,sanaz,"April 29, 2021 at 03:10PM"
temperatureF,75.450203,sanaz,"April 29, 2021 at 03:11PM"
temperatureF,75.509598,sanaz,"April 29, 2021 at 03:12PM"
temperatureF,76.875801,sanaz,"April 29, 2021 at 03:13PM"
temperatureF,76.578804,sanaz,"April 29, 2021 at 03:14PM"
temperatureF,76.044197,sanaz,"April 29, 2021 at 03:15PM"
temperatureF,76.1036,sanaz,"April 29, 2021 at 03:16PM"
temperatureF,75.9254,sanaz,"April 29, 2021 at 03:17PM"
temperatureF,75.687805,sanaz,"April 29, 2021 at 03:18PM"
temperatureF,75.806602,sanaz,"April 29, 2021 at 03:19PM"
temperatureF,76.044197,sanaz,"April 29, 2021 at 03:20PM"
temperatureF,75.9254,sanaz,"April 29, 2021 at 03:21PM"
temperatureF,76.341202,sanaz,"April 29, 2021 at 03:22PM"
temperatureF,76.222404,sanaz,"April 29, 2021 at 03:23PM"
temperatureF,76.163002,sanaz,"April 29, 2021 at 03:24PM"
temperatureF,75.9254,sanaz,"April 29, 2021 at 03:25PM"
temperatureF,75.9254,sanaz,"April 29, 2021 at 03:26PM"
temperatureF,76.400597,sanaz,"April 29, 2021 at 03:27PM"
temperatureF,77.350998,sanaz,"April 29, 2021 at 03:28PM"
temperatureF,76.816399,sanaz,"April 29, 2021 at 03:29PM"
temperatureF,76.222404,sanaz,"April 29, 2021 at 03:30PM"
temperatureF,76.578804,sanaz,"April 29, 2021 at 03:31PM"
temperatureF,76.1036,sanaz,"April 29, 2021 at 03:32PM"
temperatureF,75.984802,sanaz,"April 29, 2021 at 03:33PM"
temperatureF,75.687805,sanaz,"April 29, 2021 at 03:34PM"
temperatureF,74.974998,sanaz,"April 29, 2021 at 03:35PM"
temperatureF,75.9254,sanaz,"April 29, 2021 at 03:36PM"
temperatureF,76.816399,sanaz,"April 29, 2021 at 03:37PM"
temperatureF,76.697601,sanaz,"April 29, 2021 at 03:38PM"
temperatureF,77.054001,sanaz,"April 29, 2021 at 03:39PM"
temperatureF,76.578804,sanaz,"April 29, 2021 at 03:40PM"
temperatureF,75.3908,sanaz,"April 29, 2021 at 03:41PM"
temperatureF,75.9254,sanaz,"April 29, 2021 at 03:42PM"
temperatureF,75.866005,sanaz,"April 29, 2021 at 03:43PM"
temperatureF,76.400597,sanaz,"April 29, 2021 at 03:44PM"
temperatureF,76.756996,sanaz,"April 29, 2021 at 03:45PM"
temperatureF,76.875801,sanaz,"April 29, 2021 at 03:46PM"
temperatureF,77.350998,sanaz,"April 29, 2021 at 03:47PM"
temperatureF,77.469803,sanaz,"April 29, 2021 at 03:48PM"
temperatureF,76.697601,sanaz,"April 29, 2021 at 03:49PM"
temperatureF,77.529198,sanaz,"April 29, 2021 at 03:50PM"
temperatureF,76.875801,sanaz,"April 29, 2021 at 03:51PM"
temperatureF,76.638199,sanaz,"April 29, 2021 at 03:52PM"
temperatureF,77.5886,sanaz,"April 29, 2021 at 03:53PM"
temperatureF,77.054001,sanaz,"April 29, 2021 at 03:54PM"
temperatureF,76.875801,sanaz,"April 29, 2021 at 03:55PM"
temperatureF,77.648003,sanaz,"April 29, 2021 at 03:56PM"
temperatureF,76.994598,sanaz,"April 29, 2021 at 03:57PM"
temperatureF,76.163002,sanaz,"April 29, 2021 at 03:58PM"
temperatureF,76.697601,sanaz,"April 29, 2021 at 03:59PM"
temperatureF,76.341202,sanaz,"April 29, 2021 at 04:00PM"
temperatureF,76.163002,sanaz,"April 29, 2021 at 04:01PM"
temperatureF,76.1036,sanaz,"April 29, 2021 at 04:02PM"
temperatureF,76.163002,sanaz,"April 29, 2021 at 04:03PM"
temperatureF,75.866005,sanaz,"April 29, 2021 at 04:04PM"
temperatureF,76.459999,sanaz,"April 29, 2021 at 04:05PM"
temperatureF,76.697601,sanaz,"April 29, 2021 at 04:06PM"
temperatureF,76.638199,sanaz,"April 29, 2021 at 04:07PM"
temperatureF,76.578804,sanaz,"April 29, 2021 at 04:08PM"
temperatureF,77.172798,sanaz,"April 29, 2021 at 04:09PM"
temperatureF,75.7472,sanaz,"April 29, 2021 at 04:10PM"
temperatureF,76.1036,sanaz,"April 29, 2021 at 04:11PM"
temperatureF,75.9254,sanaz,"April 29, 2021 at 04:12PM"
temperatureF,76.697601,sanaz,"April 29, 2021 at 04:13PM"
temperatureF,75.866005,sanaz,"April 29, 2021 at 04:14PM"
temperatureF,75.272003,sanaz,"April 29, 2021 at 04:15PM"
temperatureF,75.3908,sanaz,"April 29, 2021 at 04:16PM"
temperatureF,75.034401,sanaz,"April 29, 2021 at 04:17PM"
temperatureF,74.856194,sanaz,"April 29, 2021 at 04:18PM"
temperatureF,75.034401,sanaz,"April 29, 2021 at 04:19PM"
temperatureF,75.569,sanaz,"April 29, 2021 at 04:20PM"
temperatureF,74.737396,sanaz,"April 29, 2021 at 04:21PM"
temperatureF,75.450203,sanaz,"April 29, 2021 at 04:22PM"
temperatureF,75.806602,sanaz,"April 29, 2021 at 04:23PM"
temperatureF,75.093803,sanaz,"April 29, 2021 at 04:24PM"
temperatureF,74.737396,sanaz,"April 29, 2021 at 04:25PM"
temperatureF,74.974998,sanaz,"April 29, 2021 at 04:26PM"
temperatureF,75.7472,sanaz,"April 29, 2021 at 04:27PM"
temperatureF,74.559196,sanaz,"April 29, 2021 at 04:28PM"
temperatureF,76.281799,sanaz,"April 29, 2021 at 04:29PM"
temperatureF,75.331398,sanaz,"April 29, 2021 at 04:30PM"
temperatureF,74.856194,sanaz,"April 29, 2021 at 04:31PM"
temperatureF,75.9254,sanaz,"April 29, 2021 at 04:32PM"
temperatureF,75.093803,sanaz,"April 29, 2021 at 04:33PM"
temperatureF,73.608803,sanaz,"April 29, 2021 at 04:34PM"
temperatureF,73.5494,sanaz,"April 29, 2021 at 04:35PM"
temperatureF,75.569,sanaz,"April 29, 2021 at 04:36PM"
temperatureF,75.9254,sanaz,"April 29, 2021 at 04:37PM"
temperatureF,74.499802,sanaz,"April 29, 2021 at 04:38PM"
temperatureF,76.044197,sanaz,"April 29, 2021 at 04:39PM"
temperatureF,74.143402,sanaz,"April 29, 2021 at 04:40PM"
temperatureF,74.262199,sanaz,"April 29, 2021 at 04:41PM"
temperatureF,76.638199,sanaz,"April 29, 2021 at 04:42PM"
temperatureF,75.212601,sanaz,"April 29, 2021 at 04:43PM"
temperatureF,74.559196,sanaz,"April 29, 2021 at 04:44PM"
temperatureF,74.499802,sanaz,"April 29, 2021 at 04:45PM"
temperatureF,75.034401,sanaz,"April 29, 2021 at 04:46PM"
temperatureF,74.440399,sanaz,"April 29, 2021 at 04:47PM"
temperatureF,74.559196,sanaz,"April 29, 2021 at 04:48PM"
temperatureF,76.222404,sanaz,"April 29, 2021 at 04:49PM"
temperatureF,76.222404,sanaz,"April 29, 2021 at 04:50PM"
temperatureF,76.163002,sanaz,"April 29, 2021 at 05:03PM"
temperatureF,76.459999,sanaz,"April 29, 2021 at 05:04PM"
temperatureF,74.856194,sanaz,"April 29, 2021 at 05:05PM"
temperatureF,77.291595,sanaz,"April 29, 2021 at 05:06PM"
temperatureF,75.212601,sanaz,"April 29, 2021 at 05:07PM"
temperatureF,75.9254,sanaz,"April 29, 2021 at 05:08PM"
temperatureF,76.163002,sanaz,"April 29, 2021 at 05:09PM"
temperatureF,76.281799,sanaz,"April 29, 2021 at 05:10PM"
temperatureF,76.816399,sanaz,"April 29, 2021 at 05:11PM"
temperatureF,75.866005,sanaz,"April 29, 2021 at 05:12PM"
temperatureF,75.9254,sanaz,"April 29, 2021 at 05:13PM"
temperatureF,74.321602,sanaz,"April 29, 2021 at 05:14PM"
temperatureF,74.440399,sanaz,"April 29, 2021 at 05:15PM"
temperatureF,75.7472,sanaz,"April 29, 2021 at 05:16PM"
temperatureF,74.262199,sanaz,"April 29, 2021 at 05:17PM"
temperatureF,74.974998,sanaz,"April 29, 2021 at 05:18PM"
temperatureF,74.380997,sanaz,"April 29, 2021 at 05:19PM"
temperatureF,73.193001,sanaz,"April 29, 2021 at 05:20PM"
temperatureF,74.678001,sanaz,"April 29, 2021 at 05:21PM"
temperatureF,74.856194,sanaz,"April 29, 2021 at 05:22PM"
temperatureF,74.380997,sanaz,"April 29, 2021 at 05:23PM"
temperatureF,74.974998,sanaz,"April 29, 2021 at 05:24PM"
temperatureF,72.658401,sanaz,"April 29, 2021 at 05:25PM"
temperatureF,74.499802,sanaz,"April 29, 2021 at 05:26PM"
temperatureF,72.123802,sanaz,"April 29, 2021 at 05:27PM"
temperatureF,72.836601,sanaz,"April 29, 2021 at 05:28PM"
temperatureF,73.430603,sanaz,"April 29, 2021 at 05:29PM"
temperatureF,73.965195,sanaz,"April 29, 2021 at 05:30PM"
temperatureF,74.084,sanaz,"April 29, 2021 at 05:31PM"
temperatureF,73.787003,sanaz,"April 29, 2021 at 05:32PM"
temperatureF,72.302002,sanaz,"April 29, 2021 at 05:33PM"
temperatureF,74.202805,sanaz,"April 29, 2021 at 05:34PM"
temperatureF,71.945602,sanaz,"April 29, 2021 at 05:35PM"
temperatureF,73.311798,sanaz,"April 29, 2021 at 05:36PM"
temperatureF,71.232803,sanaz,"April 29, 2021 at 05:37PM"
temperatureF,73.787003,sanaz,"April 29, 2021 at 05:38PM"
temperatureF,71.173401,sanaz,"April 29, 2021 at 05:39PM"
temperatureF,72.955399,sanaz,"April 29, 2021 at 05:40PM"
temperatureF,73.430603,sanaz,"April 29, 2021 at 05:41PM"
temperatureF,71.8862,sanaz,"April 29, 2021 at 05:42PM"
temperatureF,73.371201,sanaz,"April 29, 2021 at 05:43PM"
temperatureF,72.777199,sanaz,"April 29, 2021 at 05:44PM"
temperatureF,70.757599,sanaz,"April 29, 2021 at 05:45PM"
temperatureF,73.193001,sanaz,"April 29, 2021 at 05:46PM"
temperatureF,71.173401,sanaz,"April 29, 2021 at 05:47PM"
temperatureF,70.519997,sanaz,"April 29, 2021 at 05:48PM"
temperatureF,72.242599,sanaz,"April 29, 2021 at 05:49PM"
temperatureF,72.539597,sanaz,"April 29, 2021 at 05:50PM"
temperatureF,72.836601,sanaz,"April 29, 2021 at 05:51PM"
temperatureF,71.411003,sanaz,"April 29, 2021 at 05:52PM"
temperatureF,72.123802,sanaz,"April 29, 2021 at 05:53PM"
temperatureF,72.836601,sanaz,"April 29, 2021 at 05:54PM"
